[EXTINCT ][2026-07-26 02:16:39] extinction #128 | ticks: 5515 | max Gen: 1 | avg Ein: 113.7 | avg Eout: 93.2
[EXTINCT ][2026-07-26 02:16:45] extinction #129 | ticks: 13547 | max Gen: 1 | avg Ein: 182.6 | avg Eout: 161.9
[EXTINCT ][2026-07-26 02:16:49] extinction #130 | ticks: 6875 | max Gen: 1 | avg Ein: 326.6 | avg Eout: 61.7
[EXTINCT ][2026-07-26 02:16:55] extinction #131 | ticks: 5087 | max Gen: 1 | avg Ein: 121.5 | avg Eout: 48.1
[EXTINCT ][2026-07-26 02:17:03] extinction #132 | ticks: 8666 | max Gen: 3 | avg Ein: 470.1 | avg Eout: 86.4
[EXTINCT ][2026-07-26 02:17:06] extinction #133 | ticks: 6775 | max Gen: 1 | avg Ein: 589.7 | avg Eout: 137.3
[EXTINCT ][2026-07-26 02:17:13] extinction #134 | ticks: 13499 | max Gen: 1 | avg Ein: 167.4 | avg Eout: 115.9
[EXTINCT ][2026-07-26 02:17:20] extinction #135 | ticks: 12632 | max Gen: 1 | avg Ein: 229.6 | avg Eout: 184.3
[EXTINCT ][2026-07-26 02:17:24] extinction #136 | ticks: 8926 | max Gen: 1 | avg Ein: 89.0 | avg Eout: 67.8
[EXTINCT ][2026-07-26 02:17:29] extinction #137 | ticks: 13561 | max Gen: 7 | avg Ein: 104.6 | avg Eout: 66.9
[EXTINCT ][2026-07-26 02:17:34] extinction #138 | ticks: 7326 | max Gen: 1 | avg Ein: 468.9 | avg Eout: 60.3
[EXTINCT ][2026-07-26 02:17:40] extinction #139 | ticks: 4838 | max Gen: 3 | avg Ein: 85.3 | avg Eout: 76.2
[EXTINCT ][2026-07-26 02:17:45] extinction #140 | ticks: 7351 | max Gen: 1 | avg Ein: 312.0 | avg Eout: 269.9
[EXTINCT ][2026-07-26 02:17:49] extinction #141 | ticks: 8494 | max Gen: 1 | avg Ein: 568.5 | avg Eout: 109.7
[EXTINCT ][2026-07-26 02:17:56] extinction #142 | ticks: 22612 | max Gen: 2 | avg Ein: 104.9 | avg Eout: 64.5
[EXTINCT ][2026-07-26 02:18:05] extinction #143 | ticks: 17745 | max Gen: 0 | avg Ein: 169.9 | avg Eout: 86.9
[EXTINCT ][2026-07-26 02:18:12] extinction #144 | ticks: 6883 | max Gen: 0 | avg Ein: 608.6 | avg Eout: 176.0
[EXTINCT ][2026-07-26 02:18:14] extinction #145 | ticks: 3263 | max Gen: 3 | avg Ein: 124.8 | avg Eout: 60.6
[EXTINCT ][2026-07-26 02:18:19] extinction #146 | ticks: 8115 | max Gen: 3 | avg Ein: 449.3 | avg Eout: 60.5
[EXTINCT ][2026-07-26 02:18:22] extinction #147 | ticks: 5713 | max Gen: 1 | avg Ein: 208.9 | avg Eout: 72.4
[EXTINCT ][2026-07-26 02:18:25] extinction #148 | ticks: 4684 | max Gen: 0 | avg Ein: 1156.4 | avg Eout: 156.8
[EXTINCT ][2026-07-26 02:18:30] extinction #149 | ticks: 7899 | max Gen: 1 | avg Ein: 79.5 | avg Eout: 64.9
[EXTINCT ][2026-07-26 02:18:38] extinction #150 | ticks: 7949 | max Gen: 1 | avg Ein: 112.2 | avg Eout: 71.4
[EXTINCT ][2026-07-26 02:18:43] extinction #151 | ticks: 6924 | max Gen: 1 | avg Ein: 195.7 | avg Eout: 68.4
[EXTINCT ][2026-07-26 02:18:47] extinction #152 | ticks: 6576 | max Gen: 1 | avg Ein: 97.6 | avg Eout: 77.8
[EXTINCT ][2026-07-26 02:18:53] extinction #153 | ticks: 7972 | max Gen: 1 | avg Ein: 93.6 | avg Eout: 44.7
[EXTINCT ][2026-07-26 02:19:00] extinction #154 | ticks: 11636 | max Gen: 2 | avg Ein: 157.7 | avg Eout: 123.7
[EXTINCT ][2026-07-26 02:19:04] extinction #155 | ticks: 5078 | max Gen: 0 | avg Ein: 85.5 | avg Eout: 61.8
[EXTINCT ][2026-07-26 02:19:09] extinction #156 | ticks: 8996 | max Gen: 1 | avg Ein: 88.2 | avg Eout: 61.1
[EXTINCT ][2026-07-26 02:19:16] extinction #157 | ticks: 6497 | max Gen: 2 | avg Ein: 731.5 | avg Eout: 104.0
[EXTINCT ][2026-07-26 02:19:22] extinction #158 | ticks: 7328 | max Gen: 0 | avg Ein: 1716.3 | avg Eout: 183.1
[EXTINCT ][2026-07-26 02:19:28] extinction #159 | ticks: 13347 | max Gen: 0 | avg Ein: 1254.8 | avg Eout: 267.3
[EXTINCT ][2026-07-26 02:19:36] extinction #160 | ticks: 9519 | max Gen: 3 | avg Ein: 339.9 | avg Eout: 51.2
[EXTINCT ][2026-07-26 02:19:45] extinction #161 | ticks: 6046 | max Gen: 0 | avg Ein: 455.5 | avg Eout: 51.7
[EXTINCT ][2026-07-26 02:19:49] extinction #162 | ticks: 4807 | max Gen: 1 | avg Ein: 265.9 | avg Eout: 67.4
[EXTINCT ][2026-07-26 02:19:52] extinction #163 | ticks: 6863 | max Gen: 0 | avg Ein: 118.8 | avg Eout: 100.0
[EXTINCT ][2026-07-26 02:19:59] extinction #164 | ticks: 11258 | max Gen: 1 | avg Ein: 130.9 | avg Eout: 89.7
[EXTINCT ][2026-07-26 02:20:02] extinction #165 | ticks: 5034 | max Gen: 0 | avg Ein: 83.3 | avg Eout: 50.8
[EXTINCT ][2026-07-26 02:20:06] extinction #166 | ticks: 6074 | max Gen: 1 | avg Ein: 338.7 | avg Eout: 47.7
[EXTINCT ][2026-07-26 02:20:09] extinction #167 | ticks: 8252 | max Gen: 1 | avg Ein: 101.9 | avg Eout: 69.3
[EXTINCT ][2026-07-26 02:20:14] extinction #168 | ticks: 9415 | max Gen: 1 | avg Ein: 504.3 | avg Eout: 161.2
[EXTINCT ][2026-07-26 02:20:18] extinction #169 | ticks: 8538 | max Gen: 0 | avg Ein: 186.3 | avg Eout: 42.4
[EXTINCT ][2026-07-26 02:20:22] extinction #170 | ticks: 12087 | max Gen: 1 | avg Ein: 1053.4 | avg Eout: 133.8
[EXTINCT ][2026-07-26 02:20:28] extinction #171 | ticks: 9456 | max Gen: 1 | avg Ein: 319.8 | avg Eout: 302.0
[EXTINCT ][2026-07-26 02:20:34] extinction #172 | ticks: 10358 | max Gen: 1 | avg Ein: 229.6 | avg Eout: 216.1
[EXTINCT ][2026-07-26 02:20:41] extinction #173 | ticks: 17198 | max Gen: 5 | avg Ein: 99.0 | avg Eout: 89.0
[EXTINCT ][2026-07-26 02:20:48] extinction #174 | ticks: 5250 | max Gen: 0 | avg Ein: 297.7 | avg Eout: 58.6
[EXTINCT ][2026-07-26 02:20:53] extinction #175 | ticks: 7950 | max Gen: 1 | avg Ein: 211.9 | avg Eout: 148.0
[EXTINCT ][2026-07-26 02:20:56] extinction #176 | ticks: 9380 | max Gen: 3 | avg Ein: 92.3 | avg Eout: 65.4
[EXTINCT ][2026-07-26 02:21:04] extinction #177 | ticks: 7368 | max Gen: 1 | avg Ein: 82.0 | avg Eout: 44.0
[EXTINCT ][2026-07-26 02:21:09] extinction #178 | ticks: 5892 | max Gen: 7 | avg Ein: 177.5 | avg Eout: 103.5
[EXTINCT ][2026-07-26 02:21:13] extinction #179 | ticks: 7654 | max Gen: 1 | avg Ein: 287.5 | avg Eout: 141.6
[EXTINCT ][2026-07-26 02:21:19] extinction #180 | ticks: 11918 | max Gen: 1 | avg Ein: 70.8 | avg Eout: 58.1
[EXTINCT ][2026-07-26 02:21:28] extinction #181 | ticks: 15106 | max Gen: 1 | avg Ein: 147.9 | avg Eout: 126.3
[EXTINCT ][2026-07-26 02:21:35] extinction #182 | ticks: 15765 | max Gen: 1 | avg Ein: 275.0 | avg Eout: 179.5
[EXTINCT ][2026-07-26 02:21:42] extinction #183 | ticks: 6556 | max Gen: 3 | avg Ein: 178.5 | avg Eout: 62.5
[EXTINCT ][2026-07-26 02:21:51] extinction #184 | ticks: 8216 | max Gen: 2 | avg Ein: 458.4 | avg Eout: 72.4
[EXTINCT ][2026-07-26 02:21:58] extinction #185 | ticks: 8067 | max Gen: 1 | avg Ein: 135.0 | avg Eout: 51.5
[EXTINCT ][2026-07-26 02:22:01] extinction #186 | ticks: 7946 | max Gen: 1 | avg Ein: 108.1 | avg Eout: 71.5
[EXTINCT ][2026-07-26 02:22:06] extinction #187 | ticks: 13542 | max Gen: 1 | avg Ein: 70.9 | avg Eout: 46.3
[EXTINCT ][2026-07-26 02:22:13] extinction #188 | ticks: 11492 | max Gen: 1 | avg Ein: 164.7 | avg Eout: 118.0
[EXTINCT ][2026-07-26 02:22:18] extinction #189 | ticks: 8569 | max Gen: 1 | avg Ein: 468.3 | avg Eout: 185.9
[EXTINCT ][2026-07-26 02:22:24] extinction #190 | ticks: 8196 | max Gen: 1 | avg Ein: 210.5 | avg Eout: 133.8
[EXTINCT ][2026-07-26 02:22:33] extinction #191 | ticks: 8930 | max Gen: 1 | avg Ein: 126.5 | avg Eout: 72.7
[EXTINCT ][2026-07-26 02:22:38] extinction #192 | ticks: 6581 | max Gen: 0 | avg Ein: 689.1 | avg Eout: 137.5
[EXTINCT ][2026-07-26 02:22:45] extinction #193 | ticks: 7487 | max Gen: 1 | avg Ein: 478.8 | avg Eout: 44.6
[EXTINCT ][2026-07-26 02:22:49] extinction #194 | ticks: 16260 | max Gen: 7 | avg Ein: 120.9 | avg Eout: 68.8
[EXTINCT ][2026-07-26 02:22:53] extinction #195 | ticks: 7584 | max Gen: 1 | avg Ein: 415.7 | avg Eout: 95.5
[EXTINCT ][2026-07-26 02:22:56] extinction #196 | ticks: 4265 | max Gen: 0 | avg Ein: 404.6 | avg Eout: 55.7
[EXTINCT ][2026-07-26 02:23:01] extinction #197 | ticks: 12637 | max Gen: 1 | avg Ein: 101.0 | avg Eout: 81.6
[EXTINCT ][2026-07-26 02:23:06] extinction #198 | ticks: 8063 | max Gen: 1 | avg Ein: 718.7 | avg Eout: 66.8
[EXTINCT ][2026-07-26 02:23:09] extinction #199 | ticks: 7076 | max Gen: 4 | avg Ein: 106.2 | avg Eout: 53.7
[EXTINCT ][2026-07-26 02:23:12] extinction #200 | ticks: 7018 | max Gen: 1 | avg Ein: 79.9 | avg Eout: 50.6
[EXTINCT ][2026-07-26 02:23:16] extinction #201 | ticks: 5896 | max Gen: 0 | avg Ein: 515.7 | avg Eout: 61.6
[EXTINCT ][2026-07-26 02:23:24] extinction #202 | ticks: 22925 | max Gen: 1 | avg Ein: 158.0 | avg Eout: 134.2
[EXTINCT ][2026-07-26 12:30:12] extinction #1 | ticks: 7504 | max Gen: 10 | avg Ein: 413.3 | avg Eout: 228.5
[EXTINCT ][2026-07-26 13:34:43] extinction #1 | ticks: 79 | max Gen: 1 | avg Ein: 731.5 | avg Eout: 1084.9
[EXTINCT ][2026-07-26 13:34:50] extinction #2 | ticks: 68 | max Gen: 1 | avg Ein: 465.0 | avg Eout: 834.6
[EXTINCT ][2026-07-26 13:37:17] extinction #3 | ticks: 4848 | max Gen: 0 | avg Ein: 0.0 | avg Eout: 4.6
[EXTINCT ][2026-07-26 13:38:36] extinction #4 | ticks: 68 | max Gen: 0 | avg Ein: 0.0 | avg Eout: 935.2
[EXTINCT ][2026-07-26 13:39:51] extinction #5 | ticks: 1640 | max Gen: 1 | avg Ein: 0.0 | avg Eout: 9317.0
[EXTINCT ][2026-07-26 13:47:31] extinction #1 | ticks: 86 | max Gen: 1 | avg Ein: 537.6 | avg Eout: 1263.0
